"v1","v2","asso","diss","adja"
"Aceticella","Debaryomyces",0.490921943273762,0.504518610522069,0.495481389477931
"Aceticella","Halobacillus",-0.50003021697172,0.866034126628887,0.133965873371113
"Aceticella","Halopiger",0.470218367604534,0.514675447440164,0.485324552559836
"Advenella","Agrilutibacter",0.406579988093734,0.544710937978239,0.455289062021761
"Advenella","Allocoprobacillus",0.454809168368931,0.52210670922287,0.47789329077713
"Aestuariibaculum","Ammonifex",0.435228794113735,0.53139966404123,0.46860033595877
"Aestuariibaculum","Gudongella",0.488901635191812,0.505518726066695,0.494481273933305
"Agrilutibacter","Anabaena",0.435815795320179,0.531123434184475,0.468876565815525
"Agrilutibacter","Deferribacter",0.433444220501331,0.532238564695696,0.467761435304304
"Agrilutibacter","Ensifer",-0.402322450942773,0.837353703921698,0.162646296078302
"Algihabitans","Coprococcus",-0.435778546385298,0.847283466847223,0.152716533152777
"Algihabitans","Deferribacter",0.44037460806019,0.528973246932116,0.471026753067884
"Algihabitans","Ferrovibrio",0.559453965632212,0.469332523040854,0.530667476959146
"Aliirhizobium","Cruoricaptor",0.400566446123241,0.547463950355071,0.452536049644929
"Aliirhizobium","Gleimia",0.412240762751744,0.54210664875477,0.45789335124523
"Alkalilimnicola","Aquella",0.426079484348055,0.53568671611864,0.46431328388136
"Alkalilimnicola","Glycocaulis",0.474822467361135,0.512434158033432,0.487565841966568
"Allocoprobacillus","Anabaena",0.40311512751133,0.54629885250139,0.45370114749861
"Allocoprobacillus","Deferribacter",0.418123233676243,0.539387043932164,0.460612956067836
"Allocoprobacillus","Halospeciosus",0.407114710409565,0.544465467036448,0.455534532963552
"Amaricoccus","Anaerostipes",-0.431866271310589,0.846128321033692,0.153871678966308
"Amaricoccus","Chloroherpeton",-0.439225745671437,0.84829998988313,0.15170001011687
"Amaricoccus","Citricoccus",-0.400625137020983,0.836846801099515,0.163153198900485
"Amaricoccus","Egbenema",0.427933258368281,0.534820877318621,0.465179122681379
"Ammonifex","Cysteiniphilum",0.446224596705649,0.526201198827194,0.473798801172806
"Ammonifex","Gudongella",0.400863338405803,0.547328357384394,0.452671642615606
"Anabaena","Deferribacter",0.41851440837225,0.539205708254165,0.460794291745835
"Anaerostipes","Bordetella",0.507685709298642,0.496142263217596,0.503857736782404
"Anaerostipes","Chloroherpeton",0.497359881424962,0.501318321316426,0.498681678683574
"Anaerostipes","Citricoccus",0.475530847171534,0.512088445890193,0.487911554109807
"Anaerostipes","Croceimicrobium",0.412044391857429,0.542197200353603,0.457802799646397
"Anaerostipes","Egbenema",-0.499665865363354,0.865928942051065,0.134071057948935
"Anatilimnocola","Aquella",0.434015746432045,0.531970043126469,0.468029956873531
"Anatilimnocola","Arthrobacter",0.40795846206231,0.544077907076593,0.455922092923407
"Anatilimnocola","Dermacoccus",0.505818625982441,0.497082173296105,0.502917826703895
"Anatilimnocola","Geosporobacter",0.429540208128546,0.534069186469063,0.465930813530937
"Antarctobacter","Butyricimonas",0.412443665579932,0.542013069224381,0.457986930775619
"Antarctobacter","Epulonipiscium",0.615465089554468,0.438483129918092,0.561516870081908
"Arthrobacter","Geosporobacter",0.404678173841974,0.545583094568566,0.454416905431434
"Aurantimicrobium","Erwinia",0.416220288677788,0.540268318209671,0.459731681790329
"Aurantimicrobium","Gleimia",0.400551107153726,0.547470954867139,0.452529045132861
"Bordetella","Chloroherpeton",0.401316842830022,0.547121173584965,0.452878826415035
"Bordetella","Citricoccus",0.413635449432684,0.541463087646478,0.458536912353522
"Bordetella","Croceimicrobium",0.438816019298621,0.529709345160806,0.470290654839194
"Butyricimonas","Epulonipiscium",0.409133409847664,0.54353775864807,0.45646224135193
"Chloroherpeton","Citricoccus",0.552368391035587,0.473091750596231,0.526908249403769
"Chloroherpeton","Croceimicrobium",0.515269671148052,0.49230596627095,0.50769403372905
"Chloroherpeton","Egbenema",-0.474810746086569,0.858723106154297,0.141276893845703
"Chloroherpeton","Fluviispira",-0.439453668932949,0.848367157819346,0.151632842180654
"Citricoccus","Croceimicrobium",0.551763713667464,0.473411177694684,0.526588822305315
"Citricoccus","Egbenema",-0.436689990409121,0.847552355435675,0.152447644564325
"Citricoccus","Fluviispira",-0.451077870422835,0.851785733157945,0.148214266842055
"Citricoccus","Furfurilactobacillus",0.425423149362529,0.53599293401941,0.46400706598059
"Citricoccus","Galbibacter",-0.401037320475129,0.836969927917105,0.163030072082895
"Coprococcus","Ensifer",0.468918611141553,0.51530640829435,0.48469359170565
"Coprococcus","Ferrovibrio",-0.469053296842117,0.857045301265376,0.142954698734624
"Croceimicrobium","Egbenema",-0.424045078788271,0.843814280155376,0.156185719844624
"Croceimicrobium","Fluviispira",-0.427983072757481,0.844980198808671,0.155019801191329
"Croceimicrobium","Furfurilactobacillus",0.443089533511381,0.527688576003223,0.472311423996777
"Cruoricaptor","Emiliania",0.426144558757674,0.535656345636979,0.464343654363021
"Cruoricaptor","Ereboglobus",0.409158120766248,0.543526392750965,0.456473607249035
"Cruoricaptor","Erwinia",0.419426555776622,0.538782629741985,0.461217370258015
"Cruoricaptor","Escherichia",0.404232496798901,0.54578727687676,0.45421272312324
"Cruoricaptor","Gleimia",0.477616217710106,0.511069360405167,0.488930639594833
"Cruoricaptor","Halanaeroarchaeum",0.419365969483754,0.538810741594971,0.461189258405029
"Cruoricaptor","Herbiconiux",0.412377007933937,0.542043813757736,0.457956186242264
"Cysteiniphilum","Eneladusvirus",0.424546514264943,0.536401661879909,0.463598338120091
"Debaryomyces","Halobacillus",-0.485193617500321,0.861740569284144,0.138259430715856
