"v1","v2","asso","diss","adja"
"Aceticella","Debaryomyces",0.490921943273762,0.504518610522069,0.495481389477931
"Aceticella","Halopiger",0.470218367604534,0.514675447440164,0.485324552559836
"Advenella","Agrilutibacter",0.406579988093734,0.544710937978239,0.455289062021761
"Advenella","Allocoprobacillus",0.454809168368931,0.52210670922287,0.47789329077713
"Aestuariibaculum","Ammonifex",0.435228794113735,0.53139966404123,0.46860033595877
"Aestuariibaculum","Gudongella",0.488901635191812,0.505518726066695,0.494481273933305
"Agrilutibacter","Anabaena",0.435815795320179,0.531123434184475,0.468876565815525
"Agrilutibacter","Deferribacter",0.433444220501331,0.532238564695696,0.467761435304304
"Algihabitans","Anabaena",0.395976457720018,0.54955597634817,0.45044402365183
"Algihabitans","Deferribacter",0.44037460806019,0.528973246932116,0.471026753067884
"Algihabitans","Ferrovibrio",0.559453965632212,0.469332523040854,0.530667476959146
"Aliirhizobium","Cruoricaptor",0.400566446123241,0.547463950355071,0.452536049644929
"Aliirhizobium","Gleimia",0.412240762751744,0.54210664875477,0.45789335124523
"Alkalilimnicola","Aquella",0.426079484348055,0.53568671611864,0.46431328388136
"Alkalilimnicola","Glycocaulis",0.474822467361135,0.512434158033432,0.487565841966568
"Allocoprobacillus","Anabaena",0.40311512751133,0.54629885250139,0.45370114749861
"Allocoprobacillus","Deferribacter",0.418123233676243,0.539387043932164,0.460612956067836
"Allocoprobacillus","Halospeciosus",0.407114710409565,0.544465467036448,0.455534532963552
"Ammonifex","Cysteiniphilum",0.446224596705649,0.526201198827194,0.473798801172806
"Ammonifex","Gudongella",0.400863338405803,0.547328357384394,0.452671642615606
"Anabaena","Deferribacter",0.41851440837225,0.539205708254165,0.460794291745835
"Anaerostipes","Bordetella",0.507685709298642,0.496142263217596,0.503857736782404
"Anaerostipes","Chloroherpeton",0.497359881424962,0.501318321316426,0.498681678683574
"Anaerostipes","Citricoccus",0.475530847171534,0.512088445890193,0.487911554109807
"Anaerostipes","Croceimicrobium",0.412044391857429,0.542197200353603,0.457802799646397
"Anatilimnocola","Aquella",0.434015746432045,0.531970043126469,0.468029956873531
"Anatilimnocola","Arthrobacter",0.40795846206231,0.544077907076593,0.455922092923407
"Anatilimnocola","Dermacoccus",0.505818625982441,0.497082173296105,0.502917826703895
"Anatilimnocola","Geosporobacter",0.429540208128546,0.534069186469063,0.465930813530937
"Antarctobacter","Butyricimonas",0.412443665579932,0.542013069224381,0.457986930775619
"Antarctobacter","Epulonipiscium",0.615465089554468,0.438483129918092,0.561516870081908
"Arthrobacter","Geosporobacter",0.404678173841974,0.545583094568566,0.454416905431434
"Aurantimicrobium","Erwinia",0.416220288677788,0.540268318209671,0.459731681790329
